timestamp,sensor,variable,value
1779907172859,imu,gyro_z,-0.19
1779907172859,imu,mag_x,-13.0
1779907172859,imu,mag_y,4.6000000000000005
1779907172859,imu,mag_z,-19.400000000000002
1779907172959,baro,presion,1012.6
1779907172959,baro,temp,19.79
1779907172959,baro,alt,500.4
1779907173060,gps,lat,-33.299967
1779907173060,gps,lon,-70.600211
1779907173060,gps,alt,498.0
1779907173862,imu,accel_x,-1.8
1779907173862,imu,accel_y,-1.6300000000000001
1779907173862,imu,accel_z,9.88
1779907173862,imu,gyro_x,-0.15
1779907173862,imu,gyro_y,0.15
1779907173862,imu,gyro_z,0.46
1779907173862,imu,mag_x,-11.8
1779907173862,imu,mag_y,4.800000000000001
1779907173862,imu,mag_z,8.200000000000001
1779907173962,baro,presion,1012.6
1779907173962,baro,temp,19.57
1779907173962,baro,alt,500.5
1779907174061,gps,lat,-33.300012
1779907174061,gps,lon,-70.600121
1779907174061,gps,alt,500.0
1779907174865,imu,accel_x,-0.6
1779907174865,imu,accel_y,1.1500000000000001
1779907174865,imu,accel_z,9.89
1779907174865,imu,gyro_x,-0.14
1779907174865,imu,gyro_y,-0.03
1779907174865,imu,gyro_z,-0.17
1779907174865,imu,mag_x,-22.6
1779907174865,imu,mag_y,29.900000000000002
1779907174865,imu,mag_z,2.1
1779907174964,baro,presion,1012.8
1779907174964,baro,temp,20.04
1779907174964,baro,alt,500.3
1779907175065,gps,lat,-33.299017
1779907175065,gps,lon,-70.600123
1779907175065,gps,alt,500.0
1779907175867,imu,accel_x,1.75
1779907175867,imu,accel_y,-1.8800000000000001
1779907175867,imu,accel_z,9.88
1779907175867,imu,gyro_x,-0.35000000000000003
1779907175867,imu,gyro_y,-0.46
1779907175867,imu,gyro_z,0.21
1779907175867,imu,mag_x,-19.0
1779907175867,imu,mag_y,27.400000000000002
1779907175867,imu,mag_z,22.900000000000002
1779907175967,baro,presion,1012.7
1779907175967,baro,temp,19.85
1779907175967,baro,alt,500.0
1779907176067,gps,lat,-33.300655
1779907176067,gps,lon,-70.600679
1779907176067,gps,alt,504.0
1779907176870,imu,accel_x,1.1500000000000001
1779907176870,imu,accel_y,-0.9
1779907176870,imu,accel_z,9.790000000000001
1779907176870,imu,gyro_x,-0.15
1779907176870,imu,gyro_y,0.0
1779907176870,imu,gyro_z,-0.28
1779907176870,imu,mag_x,-8.8
1779907176870,imu,mag_y,-19.700000000000003
1779907176870,imu,mag_z,28.400000000000002
1779907176970,baro,presion,1012.0
1779907176970,baro,temp,19.92
1779907176970,baro,alt,499.8
1779907177071,gps,lat,-33.300911
1779907177071,gps,lon,-70.600937
1779907177071,gps,alt,502.0
1779907177872,imu,accel_x,0.29
1779907177872,imu,accel_y,0.97
1779907177872,imu,accel_z,9.790000000000001
1779907177872,imu,gyro_x,0.13
1779907177872,imu,gyro_y,-0.16
1779907177872,imu,gyro_z,-0.07
1779907177872,imu,mag_x,0.7000000000000001
1779907177872,imu,mag_y,-14.8
1779907177872,imu,mag_z,23.1
1779907177973,baro,presion,1012.7
1779907177973,baro,temp,19.57
1779907177973,baro,alt,499.4
1779907178073,gps,lat,-33.300202
1779907178073,gps,lon,-70.60019
1779907178073,gps,alt,502.0
1779907178876,imu,accel_x,-1.58
1779907178876,imu,accel_y,1.81
1779907178876,imu,accel_z,9.75
1779907178876,imu,gyro_x,0.19
1779907178876,imu,gyro_y,0.42
1779907178876,imu,gyro_z,-0.19
1779907178876,imu,mag_x,-16.0
1779907178876,imu,mag_y,-3.5
1779907178876,imu,mag_z,-25.900000000000002
1779907178975,baro,presion,1013.2
1779907178975,baro,temp,19.75
1779907178975,baro,alt,500.7
1779907179076,gps,lat,-33.300838
1779907179076,gps,lon,-70.599044
1779907179076,gps,alt,498.0
1779907179878,imu,accel_x,-1.54
1779907179878,imu,accel_y,0.07
1779907179878,imu,accel_z,9.700000000000001
1779907179878,imu,gyro_x,-0.41000000000000003
1779907179878,imu,gyro_y,0.47000000000000003
1779907179878,imu,gyro_z,-0.29
1779907179878,imu,mag_x,-17.2
1779907179878,imu,mag_y,-20.900000000000002
1779907179878,imu,mag_z,17.900000000000002
1779907179978,baro,presion,1013.4
1779907179978,baro,temp,20.36
1779907179978,baro,alt,500.2
1779907180077,gps,lat,-33.299775
1779907180077,gps,lon,-70.599366
1779907180077,gps,alt,495.0
1779907180881,imu,accel_x,1.12
1779907180881,imu,accel_y,-1.1500000000000001
1779907180881,imu,accel_z,9.81
1779907180881,imu,gyro_x,0.42
1779907180881,imu,gyro_y,0.11
1779907180881,imu,gyro_z,0.16
1779907180881,imu,mag_x,4.5
1779907180881,imu,mag_y,23.400000000000002
1779907180881,imu,mag_z,-24.0
1779907180980,baro,presion,1012.6
1779907180980,baro,temp,19.6
1779907180980,baro,alt,499.6
1779907181080,gps,lat,-33.30018
1779907181080,gps,lon,-70.600335
1779907181080,gps,alt,497.0
1779907181883,imu,accel_x,1.17
1779907181883,imu,accel_y,-0.2
1779907181883,imu,accel_z,9.78
1779907181883,imu,gyro_x,0.32
1779907181883,imu,gyro_y,0.42
1779907181883,imu,gyro_z,-0.09
1779907181883,imu,mag_x,26.900000000000002
1779907181883,imu,mag_y,-17.8
1779907181883,imu,mag_z,-10.600000000000001
1779907181983,baro,presion,1012.5
1779907181983,baro,temp,20.26
1779907181983,baro,alt,500.1
1779907182083,gps,lat,-33.299756
1779907182083,gps,lon,-70.599608
1779907182083,gps,alt,498.0
1779907182886,imu,accel_x,-1.81
1779907182886,imu,accel_y,1.32
1779907182886,imu,accel_z,9.74
1779907182886,imu,gyro_x,-0.07
1779907182886,imu,gyro_y,-0.11
1779907182886,imu,gyro_z,0.06
1779907182886,imu,mag_x,-27.8
1779907182886,imu,mag_y,24.0
1779907182886,imu,mag_z,5.1000000000000005
1779907182985,baro,presion,1012.3
1779907182985,baro,temp,19.6
1779907182985,baro,alt,499.4
1779907183086,gps,lat,-33.300136
1779907183086,gps,lon,-70.599226
1779907183086,gps,alt,499.0
1779907183888,imu,accel_x,1.41
1779907183888,imu,accel_y,-0.49
1779907183888,imu,accel_z,9.73
1779907183888,imu,gyro_x,0.2
1779907183888,imu,gyro_y,0.41000000000000003
1779907183888,imu,gyro_z,0.39
1779907183888,imu,mag_x,-0.30000000000000004
1779907183888,imu,mag_y,10.100000000000001
1779907183888,imu,mag_z,4.9
1779907183988,baro,presion,1012.9
1779907183988,baro,temp,20.47
1779907183988,baro,alt,499.6
1779907184090,gps,lat,-33.300315
1779907184090,gps,lon,-70.599812
1779907184090,gps,alt,498.0
1779907184890,imu,accel_x,0.3
1779907184890,imu,accel_y,-1.17
1779907184890,imu,accel_z,9.84
1779907184890,imu,gyro_x,-0.05
1779907184890,imu,gyro_y,0.11
1779907184890,imu,gyro_z,0.19
1779907184890,imu,mag_x,-14.100000000000001
1779907184890,imu,mag_y,29.8
1779907184890,imu,mag_z,-21.8
1779907184991,baro,presion,1013.5
1779907184991,baro,temp,19.88
1779907184991,baro,alt,500.5
1779907185091,gps,lat,-33.30045
1779907185091,gps,lon,-70.600018
1779907185091,gps,alt,500.0
1779907185895,imu,accel_x,1.22
1779907185895,imu,accel_y,0.44
1779907185895,imu,accel_z,9.77
1779907185895,imu,gyro_x,-0.43
1779907185895,imu,gyro_y,-0.2
1779907185895,imu,gyro_z,-0.4
1779907185895,imu,mag_x,8.200000000000001
1779907185895,imu,mag_y,19.1
1779907185895,imu,mag_z,15.100000000000001
1779907185994,baro,presion,1013.1
1779907185994,baro,temp,20.15
1779907185994,baro,alt,499.6
1779907186094,gps,lat,-33.300954
1779907186094,gps,lon,-70.599473
1779907186094,gps,alt,504.0
1779907186897,imu,accel_x,1.78
1779907186897,imu,accel_y,1.1
1779907186897,imu,accel_z,9.77
1779907186897,imu,gyro_x,0.01
1779907186897,imu,gyro_y,-0.09
1779907186897,imu,gyro_z,-0.2
1779907186897,imu,mag_x,-24.1
1779907186897,imu,mag_y,11.9
1779907186897,imu,mag_z,-2.8000000000000003
1779907186996,baro,presion,1012.3
1779907186996,baro,temp,20.48
1779907186996,baro,alt,499.1
1779907187097,gps,lat,-33.299738
1779907187097,gps,lon,-70.600644
1779907187097,gps,alt,504.0
1779907187899,imu,accel_x,-1.95
1779907187899,imu,accel_y,-0.93
1779907187899,imu,accel_z,9.83
1779907187899,imu,gyro_x,0.29
1779907187899,imu,gyro_y,0.08
1779907187899,imu,gyro_z,0.11
1779907187899,imu,mag_x,3.9000000000000004
1779907187899,imu,mag_y,-9.5
1779907187899,imu,mag_z,9.8
1779907187999,baro,presion,1013.5
1779907187999,baro,temp,20.15
1779907187999,baro,alt,499.4
1779907188100,gps,lat,-33.299629
1779907188100,gps,lon,-70.600051
1779907188100,gps,alt,502.0
1779907188901,imu,accel_x,-0.71
1779907188901,imu,accel_y,-0.42
1779907188901,imu,accel_z,9.86
1779907188901,imu,gyro_x,0.09
1779907188901,imu,gyro_y,0.35000000000000003
1779907188901,imu,gyro_z,-0.09
1779907188901,imu,mag_x,-13.4
1779907188901,imu,mag_y,4.7
1779907188901,imu,mag_z,-23.400000000000002
1779907189001,baro,presion,1013.9
1779907189001,baro,temp,20.29
1779907189001,baro,alt,500.5
1779907189103,gps,lat,-33.300549
1779907189103,gps,lon,-70.600546
1779907189103,gps,alt,503.0
1779907189905,imu,accel_x,0.2
1779907189905,imu,accel_y,1.73
1779907189905,imu,accel_z,9.84
1779907189905,imu,gyro_x,-0.49
1779907189905,imu,gyro_y,-0.02
1779907189905,imu,gyro_z,-0.1
1779907189905,imu,mag_x,10.600000000000001
1779907189905,imu,mag_y,-26.3
1779907189905,imu,mag_z,24.5
1779907190004,baro,presion,1013.0
1779907190004,baro,temp,19.75
1779907190004,baro,alt,500.6
1779907190105,gps,lat,-33.300509
1779907190105,gps,lon,-70.600996
1779907190105,gps,alt,503.0
1779907190908,imu,accel_x,-0.61
1779907190908,imu,accel_y,-1.05
1779907190908,imu,accel_z,9.76
1779907190908,imu,gyro_x,0.27
1779907190908,imu,gyro_y,0.36
1779907190908,imu,gyro_z,0.48
1779907190908,imu,mag_x,17.7
1779907190908,imu,mag_y,18.5
1779907190908,imu,mag_z,-29.400000000000002
1779907191007,baro,presion,1013.0
1779907191007,baro,temp,19.88
1779907191007,baro,alt,500.0
1779907191108,gps,lat,-33.300601
1779907191108,gps,lon,-70.60088
1779907191108,gps,alt,495.0
1779907191909,imu,accel_x,-0.2
1779907191909,imu,accel_y,-1.78
1779907191909,imu,accel_z,9.83
1779907191909,imu,gyro_x,0.43
1779907191909,imu,gyro_y,-0.42
1779907191909,imu,gyro_z,0.28
1779907191909,imu,mag_x,27.6
1779907191909,imu,mag_y,3.8000000000000003
1779907191909,imu,mag_z,6.2
1779907192010,baro,presion,1013.5
1779907192010,baro,temp,19.81
1779907192010,baro,alt,499.2
1779907192110,gps,lat,-33.29942
1779907192110,gps,lon,-70.600671
1779907192110,gps,alt,498.0
1779907192913,imu,accel_x,-1.85
1779907192913,imu,accel_y,1.12
1779907192913,imu,accel_z,9.88
1779907192913,imu,gyro_x,-0.02
1779907192913,imu,gyro_y,0.46
1779907192913,imu,gyro_z,0.49
1779907192913,imu,mag_x,-10.5
1779907192913,imu,mag_y,4.1000000000000005
1779907192913,imu,mag_z,-11.200000000000001
1779907193013,baro,presion,1012.5
1779907193013,baro,temp,20.1
1779907193013,baro,alt,500.4
1779907193113,gps,lat,-33.300749
1779907193113,gps,lon,-70.600643
1779907193113,gps,alt,499.0
1779907193916,imu,accel_x,0.32
1779907193916,imu,accel_y,1.37
1779907193916,imu,accel_z,9.81
1779907193916,imu,gyro_x,-0.18
1779907193916,imu,gyro_y,-0.29
1779907193916,imu,gyro_z,0.46
1779907193916,imu,mag_x,22.8
1779907193916,imu,mag_y,-3.3000000000000003
1779907193916,imu,mag_z,-22.400000000000002
1779907194015,baro,presion,1012.8
1779907194015,baro,temp,20.45
1779907194015,baro,alt,500.5
1779907194117,gps,lat,-33.299865
1779907194117,gps,lon,-70.600842
1779907194117,gps,alt,504.0
1779907194919,imu,accel_x,1.07
1779907194919,imu,accel_y,1.8
1779907194919,imu,accel_z,9.81
1779907194919,imu,gyro_x,-0.08
1779907194919,imu,gyro_y,-0.32
1779907194919,imu,gyro_z,0.38
1779907194919,imu,mag_x,-27.0
1779907194919,imu,mag_y,-3.7
1779907194919,imu,mag_z,-21.700000000000003
1779907195018,baro,presion,1012.5
1779907195018,baro,temp,20.17
1779907195018,baro,alt,499.7
1779907195119,gps,lat,-33.300683
1779907195119,gps,lon,-70.599296
1779907195119,gps,alt,500.0
1779907195921,imu,accel_x,1.61
1779907195921,imu,accel_y,-0.34
1779907195921,imu,accel_z,9.8
1779907195921,imu,gyro_x,-0.18
1779907195921,imu,gyro_y,-0.5
1779907195921,imu,gyro_z,0.28
1779907195921,imu,mag_x,19.6
1779907195921,imu,mag_y,-24.6
1779907195921,imu,mag_z,-2.3000000000000003
1779907196021,baro,presion,1013.2
1779907196021,baro,temp,19.98
1779907196021,baro,alt,499.2
1779907196122,gps,lat,-33.300912
1779907196122,gps,lon,-70.599471
1779907196122,gps,alt,503.0
1779907196923,imu,accel_x,-1.11
1779907196923,imu,accel_y,0.22
1779907196923,imu,accel_z,9.86
1779907196923,imu,gyro_x,0.03
1779907196923,imu,gyro_y,0.36
1779907196923,imu,gyro_z,0.43
1779907196923,imu,mag_x,-29.900000000000002
1779907196923,imu,mag_y,22.700000000000003
1779907196923,imu,mag_z,25.1
1779907197023,baro,presion,1013.1
1779907197023,baro,temp,20.38
1779907197023,baro,alt,500.8
1779907197124,gps,lat,-33.300121
1779907197124,gps,lon,-70.599536
1779907197124,gps,alt,497.0
1779907197927,imu,accel_x,-1.3
1779907197927,imu,accel_y,0.42
1779907197927,imu,accel_z,9.89
1779907197927,imu,gyro_x,-0.01
1779907197927,imu,gyro_y,-0.39
1779907197927,imu,gyro_z,-0.04
1779907197927,imu,mag_x,16.1
1779907197927,imu,mag_y,-0.7000000000000001
1779907197927,imu,mag_z,-18.5
1779907198026,baro,presion,1012.0
1779907198026,baro,temp,20.28
1779907198026,baro,alt,500.4
1779907198127,gps,lat,-33.300414
1779907198127,gps,lon,-70.599532
1779907198127,gps,alt,495.0
1779907198930,imu,accel_x,-0.43
1779907198930,imu,accel_y,1.29
1779907198930,imu,accel_z,9.790000000000001
1779907198930,imu,gyro_x,-0.46
1779907198930,imu,gyro_y,-0.43
1779907198930,imu,gyro_z,0.48
1779907198930,imu,mag_x,2.8000000000000003
1779907198930,imu,mag_y,-16.6
1779907198930,imu,mag_z,27.900000000000002
1779907199028,baro,presion,1013.3
1779907199028,baro,temp,19.51
1779907199028,baro,alt,500.2
1779907199130,gps,lat,-33.300259
1779907199130,gps,lon,-70.599465
1779907199130,gps,alt,496.0
1779907199932,imu,accel_x,0.55
1779907199932,imu,accel_y,-0.31
1779907199932,imu,accel_z,9.8
1779907199932,imu,gyro_x,-0.47000000000000003
1779907199932,imu,gyro_y,0.31
1779907199932,imu,gyro_z,-0.03
1779907199932,imu,mag_x,2.7
1779907199932,imu,mag_y,14.5
1779907199932,imu,mag_z,19.900000000000002
1779907200032,baro,presion,1012.3
1779907200032,baro,temp,19.9
1779907200032,baro,alt,499.5
1779907200132,gps,lat,-33.299212
1779907200132,gps,lon,-70.599314
1779907200132,gps,alt,495.0
1779907200935,imu,accel_x,-0.46
1779907200935,imu,accel_y,0.93
1779907200935,imu,accel_z,9.72
1779907200935,imu,gyro_x,-0.36
1779907200935,imu,gyro_y,0.17
1779907200935,imu,gyro_z,-0.19
1779907200935,imu,mag_x,7.2
1779907200935,imu,mag_y,5.800000000000001
1779907200935,imu,mag_z,-0.7000000000000001
1779907201034,baro,presion,1012.9
1779907201034,baro,temp,19.89
1779907201034,baro,alt,500.1
1779907201134,gps,lat,-33.299395
1779907201134,gps,lon,-70.600281
1779907201134,gps,alt,498.0
1779907201938,imu,accel_x,-1.18
1779907201938,imu,accel_y,1.49
1779907201938,imu,accel_z,9.86
1779907201938,imu,gyro_x,0.27
1779907201938,imu,gyro_y,0.1
1779907201938,imu,gyro_z,0.15
1779907201938,imu,mag_x,13.3
1779907201938,imu,mag_y,-24.400000000000002
1779907201938,imu,mag_z,12.200000000000001
1779907202037,baro,presion,1013.8
1779907202037,baro,temp,19.82
1779907202037,baro,alt,500.8
1779907202138,gps,lat,-33.300819
1779907202138,gps,lon,-70.600934
1779907202138,gps,alt,503.0
1779907202940,imu,accel_x,-1.46
1779907202940,imu,accel_y,1.4000000000000001
1779907202940,imu,accel_z,9.88
1779907202940,imu,gyro_x,-0.21
1779907202940,imu,gyro_y,-0.5
1779907202940,imu,gyro_z,0.06
1779907202940,imu,mag_x,-14.100000000000001
1779907202940,imu,mag_y,15.4
1779907202940,imu,mag_z,1.8
1779907203040,baro,presion,1012.4
1779907203040,baro,temp,19.67
1779907203040,baro,alt,500.6
1779907203141,gps,lat,-33.300276
1779907203141,gps,lon,-70.600337
1779907203141,gps,alt,495.0
1779907203942,imu,accel_x,-0.44
1779907203942,imu,accel_y,-1.3
1779907203942,imu,accel_z,9.78
1779907203942,imu,gyro_x,-0.34
1779907203942,imu,gyro_y,0.17
1779907203942,imu,gyro_z,0.44
1779907203942,imu,mag_x,13.700000000000001
1779907203942,imu,mag_y,16.3
1779907203942,imu,mag_z,7.5
1779907204042,baro,presion,1012.3
1779907204042,baro,temp,19.98
1779907204042,baro,alt,500.4
1779907204143,gps,lat,-33.300287
1779907204143,gps,lon,-70.600497
1779907204143,gps,alt,498.0
1779907204946,imu,accel_x,-1.67
1779907204946,imu,accel_y,-1.3
1779907204946,imu,accel_z,9.89
1779907204946,imu,gyro_x,0.35000000000000003
1779907204946,imu,gyro_y,0.41000000000000003
1779907204946,imu,gyro_z,0.46
1779907204946,imu,mag_x,13.100000000000001
1779907204946,imu,mag_y,2.5
1779907204946,imu,mag_z,5.7
1779907205046,baro,presion,1013.3
1779907205046,baro,temp,20.0
1779907205046,baro,alt,500.4
1779907205146,gps,lat,-33.300638
1779907205146,gps,lon,-70.599408
1779907205146,gps,alt,501.0
1779907205948,imu,accel_x,-0.44
1779907205948,imu,accel_y,1.59
1779907205948,imu,accel_z,9.72
1779907205948,imu,gyro_x,-0.3
1779907205948,imu,gyro_y,-0.1
1779907205948,imu,gyro_z,-0.32
1779907205948,imu,mag_x,-17.400000000000002
1779907205948,imu,mag_y,3.3000000000000003
1779907205948,imu,mag_z,8.700000000000001
1779907206048,baro,presion,1012.4
1779907206048,baro,temp,20.33
1779907206048,baro,alt,499.9
1779907206148,gps,lat,-33.300823
1779907206148,gps,lon,-70.600806
1779907206148,gps,alt,504.0
1779907206950,imu,accel_x,-0.63
1779907206950,imu,accel_y,-0.3
1779907206950,imu,accel_z,9.71
1779907206950,imu,gyro_x,0.32
1779907206950,imu,gyro_y,0.49
1779907206950,imu,gyro_z,0.19
1779907206950,imu,mag_x,-26.0
1779907206950,imu,mag_y,14.200000000000001
1779907206950,imu,mag_z,-0.7000000000000001
1779907207051,baro,presion,1013.4
1779907207051,baro,temp,19.55
1779907207051,baro,alt,500.5
1779907207151,gps,lat,-33.300972
1779907207151,gps,lon,-70.599048
1779907207151,gps,alt,500.0
1779907207953,imu,accel_x,-1.04
1779907207953,imu,accel_y,1.97
1779907207953,imu,accel_z,9.870000000000001
1779907207953,imu,gyro_x,-0.3
1779907207953,imu,gyro_y,-0.02
1779907207953,imu,gyro_z,0.43
1779907207953,imu,mag_x,20.200000000000003
1779907207953,imu,mag_y,5.7
1779907207953,imu,mag_z,-4.9
1779907208053,baro,presion,1012.3
1779907208053,baro,temp,20.32
1779907208053,baro,alt,499.8
1779907208153,gps,lat,-33.299681
1779907208153,gps,lon,-70.600717
1779907208153,gps,alt,501.0
1779907208956,imu,accel_x,-1.67
1779907208956,imu,accel_y,1.96
1779907208956,imu,accel_z,9.85
1779907208956,imu,gyro_x,0.27
1779907208956,imu,gyro_y,0.18
1779907208956,imu,gyro_z,0.45
1779907208956,imu,mag_x,4.5
1779907208956,imu,mag_y,8.0
1779907208956,imu,mag_z,20.400000000000002
1779907209056,baro,presion,1013.4
1779907209056,baro,temp,19.88
1779907209056,baro,alt,500.1
1779907209157,gps,lat,-33.299856
1779907209157,gps,lon,-70.59999
1779907209157,gps,alt,497.0
1779907209959,imu,accel_x,-1.22
1779907209959,imu,accel_y,0.96
1779907209959,imu,accel_z,9.86
1779907209959,imu,gyro_x,-0.28
1779907209959,imu,gyro_y,-0.41000000000000003
1779907209959,imu,gyro_z,-0.33
1779907209959,imu,mag_x,21.6
1779907209959,imu,mag_y,22.3
1779907209959,imu,mag_z,-6.4
1779907210059,baro,presion,1012.6
1779907210059,baro,temp,19.8
1779907210059,baro,alt,500.9
1779907210159,gps,lat,-33.300281
1779907210159,gps,lon,-70.600427
1779907210159,gps,alt,497.0
1779907210961,imu,accel_x,1.55
1779907210961,imu,accel_y,1.55
1779907210961,imu,accel_z,9.76
1779907210961,imu,gyro_x,-0.42
1779907210961,imu,gyro_y,-0.36
1779907210961,imu,gyro_z,0.2
1779907210961,imu,mag_x,-13.600000000000001
1779907210961,imu,mag_y,-16.5
1779907210961,imu,mag_z,20.0
1779907211062,baro,presion,1013.5
1779907211062,baro,temp,19.96
1779907211062,baro,alt,500.1
1779907211162,gps,lat,-33.300195
1779907211162,gps,lon,-70.599205
1779907211162,gps,alt,500.0
1779907211965,imu,accel_x,-1.27
1779907211965,imu,accel_y,0.41000000000000003
1779907211965,imu,accel_z,9.790000000000001
1779907211965,imu,gyro_x,-0.39
1779907211965,imu,gyro_y,0.41000000000000003
1779907211965,imu,gyro_z,-0.06
1779907211965,imu,mag_x,25.1
1779907211965,imu,mag_y,-6.9
1779907211965,imu,mag_z,-2.4000000000000004
1779907212063,baro,presion,1012.8
1779907212063,baro,temp,20.33
1779907212063,baro,alt,500.1
1779907212164,gps,lat,-33.29948
1779907212164,gps,lon,-70.599744
1779907212164,gps,alt,500.0
1779907212967,imu,accel_x,-1.06
1779907212967,imu,accel_y,0.8200000000000001
1779907212967,imu,accel_z,9.8
1779907212967,imu,gyro_x,-0.26
1779907212967,imu,gyro_y,0.14
1779907212967,imu,gyro_z,0.3
1779907212967,imu,mag_x,-1.4000000000000001
1779907212967,imu,mag_y,-27.200000000000003
1779907212967,imu,mag_z,5.0
1779907213067,baro,presion,1012.1
1779907213067,baro,temp,19.57
1779907213067,baro,alt,499.6
1779907213168,gps,lat,-33.300152
1779907213168,gps,lon,-70.599977
1779907213168,gps,alt,495.0
1779907213970,imu,accel_x,-1.57
1779907213970,imu,accel_y,-0.26
1779907213970,imu,accel_z,9.89
1779907213970,imu,gyro_x,0.17
1779907213970,imu,gyro_y,0.19
1779907213970,imu,gyro_z,-0.19
1779907213970,imu,mag_x,22.6
1779907213970,imu,mag_y,12.0
1779907213970,imu,mag_z,-6.6000000000000005
1779907214070,baro,presion,1013.5
1779907214070,baro,temp,20.16
1779907214070,baro,alt,500.2
1779907214169,gps,lat,-33.300302
1779907214169,gps,lon,-70.599117
1779907214169,gps,alt,497.0
1779907214972,imu,accel_x,1.95
1779907214972,imu,accel_y,-0.84
1779907214972,imu,accel_z,9.72
1779907214972,imu,gyro_x,-0.08
1779907214972,imu,gyro_y,-0.2
1779907214972,imu,gyro_z,-0.28
1779907214972,imu,mag_x,-11.700000000000001
1779907214972,imu,mag_y,-18.6
1779907214972,imu,mag_z,-23.900000000000002
1779907215072,baro,presion,1012.3
1779907215072,baro,temp,20.02
1779907215072,baro,alt,499.1
1779907215172,gps,lat,-33.300575
1779907215172,gps,lon,-70.599386
1779907215172,gps,alt,499.0
1779907215975,imu,accel_x,-0.58
1779907215975,imu,accel_y,-1.02
1779907215975,imu,accel_z,9.790000000000001
1779907215975,imu,gyro_x,-0.3
1779907215975,imu,gyro_y,-0.15
1779907215975,imu,gyro_z,-0.08
1779907215975,imu,mag_x,1.4000000000000001
1779907215975,imu,mag_y,-5.2
1779907215975,imu,mag_z,-8.9
1779907216075,baro,presion,1012.9
1779907216075,baro,temp,19.57
1779907216075,baro,alt,500.1
1779907216176,gps,lat,-33.300711
1779907216176,gps,lon,-70.600588
1779907216176,gps,alt,495.0
1779907216977,imu,accel_x,0.28
1779907216977,imu,accel_y,-1.3
1779907216977,imu,accel_z,9.790000000000001
1779907216977,imu,gyro_x,0.48
1779907216977,imu,gyro_y,0.41000000000000003
1779907216977,imu,gyro_z,0.26
1779907216977,imu,mag_x,-17.8
1779907216977,imu,mag_y,-9.1
1779907216977,imu,mag_z,6.300000000000001
1779907217077,baro,presion,1013.4
1779907217077,baro,temp,20.34
1779907217077,baro,alt,499.0
1779907217177,gps,lat,-33.299915
1779907217177,gps,lon,-70.599002
1779907217177,gps,alt,497.0
1779907217981,imu,accel_x,-0.17
1779907217981,imu,accel_y,1.84
1779907217981,imu,accel_z,9.75
1779907217981,imu,gyro_x,-0.33
1779907217981,imu,gyro_y,-0.35000000000000003
1779907217981,imu,gyro_z,0.24
1779907217981,imu,mag_x,1.3
1779907217981,imu,mag_y,21.0
1779907217981,imu,mag_z,-6.300000000000001
1779907218080,baro,presion,1013.2
1779907218080,baro,temp,20.33
1779907218080,baro,alt,500.1
1779907218181,gps,lat,-33.300593
1779907218181,gps,lon,-70.600501
1779907218181,gps,alt,500.0
1779907218983,imu,accel_x,0.31
1779907218983,imu,accel_y,-0.05
1779907218983,imu,accel_z,9.74
1779907218983,imu,gyro_x,0.01
1779907218983,imu,gyro_y,-0.45
1779907218983,imu,gyro_z,-0.23
1779907218983,imu,mag_x,-20.8
1779907218983,imu,mag_y,-8.200000000000001
1779907218983,imu,mag_z,29.6
1779907219082,baro,presion,1012.4
1779907219082,baro,temp,19.56
1779907219082,baro,alt,500.1
1779907219184,gps,lat,-33.300282
1779907219184,gps,lon,-70.60036
1779907219184,gps,alt,497.0
1779907219986,imu,accel_x,0.17
1779907219986,imu,accel_y,1.51
1779907219986,imu,accel_z,9.78
1779907219986,imu,gyro_x,0.37
1779907219986,imu,gyro_y,-0.17
1779907219986,imu,gyro_z,0.1
1779907219986,imu,mag_x,-12.3
1779907219986,imu,mag_y,-13.4
1779907219986,imu,mag_z,-15.9
1779907220086,baro,presion,1013.8
1779907220086,baro,temp,19.57
1779907220086,baro,alt,500.4
1779907220186,gps,lat,-33.299303
1779907220186,gps,lon,-70.600665
1779907220186,gps,alt,501.0
1779907220989,imu,accel_x,1.28
1779907220989,imu,accel_y,0.39
1779907220989,imu,accel_z,9.89
1779907220989,imu,gyro_x,-0.03
1779907220989,imu,gyro_y,0.32
1779907220989,imu,gyro_z,-0.27
1779907220989,imu,mag_x,2.4000000000000004
1779907220989,imu,mag_y,-17.900000000000002
1779907220989,imu,mag_z,-29.700000000000003
1779907221088,baro,presion,1012.4
1779907221088,baro,temp,20.14
1779907221088,baro,alt,500.7
1779907221188,gps,lat,-33.300691
1779907221188,gps,lon,-70.600735
1779907221188,gps,alt,497.0
1779907221991,imu,accel_x,-0.08
1779907221991,imu,accel_y,-1.21
1779907221991,imu,accel_z,9.89
1779907221991,imu,gyro_x,-0.05
1779907221991,imu,gyro_y,0.34
1779907221991,imu,gyro_z,0.3
1779907221991,imu,mag_x,-17.3
1779907221991,imu,mag_y,-25.700000000000003
1779907221991,imu,mag_z,18.3
1779907222091,baro,presion,1013.4
1779907222091,baro,temp,19.98
1779907222091,baro,alt,499.6
1779907222191,gps,lat,-33.299819
1779907222191,gps,lon,-70.600097
1779907222191,gps,alt,498.0
1779907222994,imu,accel_x,0.28
1779907222994,imu,accel_y,-0.29
1779907222994,imu,accel_z,9.74
1779907222994,imu,gyro_x,-0.08
1779907222994,imu,gyro_y,-0.49
1779907222994,imu,gyro_z,-0.16
1779907222994,imu,mag_x,-7.9
1779907222994,imu,mag_y,14.8
